N,P,K,ph,temperature,humidity,rainfall,altitude_m,Zn,S,soil_moisture,label
0.23,4.49,378.208,6.67,14.035416666999998,9034.1666675,13.813333333,33062.08368446257,0.514285,14.54,0.69,Major_Cereals
0.0909,3.0,522.0,6.1,19.236250000374994,10472.5,24.306666666,32957.289113476414,1.5,7.0,0.7,Major_Cereals
0.16,5.0,347.0,5.5,17.892500000374998,9325.8333335,17.903333337,33025.017679258104,2.5,22.0,0.63,Major_Cereals
0.2344,3.0,358.0,5.1,19.236250000374994,10472.5,24.306666666,32957.289113476414,2.1,7.0,0.7,Major_Cereals
0.24,3.0,442.0,5.2,19.975833332875,11013.333334,26.873333333,32909.59841822012,1.8,12.0,0.7,Major_Cereals
0.09,3.0,469.0,7.53,16.695000000375,9474.999999,21.486666663,33042.082321614136,1.1,5.0,0.74,Major_Cereals
0.2503323030291545,2.2654304422180997,228.07945423462735,5.802222570505242,16.765183639403602,10217.58834517974,30.640524270447802,33025.95009510507,1.8129210185009328,4.841365155459753,0.7703990093778905,Specialty
0.09,4.0,532.0,7.53,16.695000000375,9474.999999,21.486666663,33042.082321614136,1.1,6.0,0.74,Major_Cereals
0.111842553,4.7,79.0,6.37,16.8074999995,10235.00000175,30.580000003,33021.116625328366,0.7,5.0,0.77,Major_Cereals
0.275,85.0,832.0,6.1,21.007083333375,11215.000001,22.426666671,32846.778606085936,5.6,7.0,0.55,Specialty
0.1177,2.0,251.0,6.1,16.8074999995,10235.00000175,30.580000003,33021.116625328366,1.1,10.0,0.77,Specialty
0.1874,2.0,481.0,5.6,19.236250000374994,10472.5,24.306666666,32957.289113476414,1.4,10.0,0.7,Major_Cereals
0.17,27.0,739.0,5.67,16.979166667125,10435.833335,30.153333336,32994.519581729415,4.0,11.0,0.73,Major_Cereals
0.2289,1.0,152.0,5.48,17.892500000374998,9325.8333335,17.903333337,33025.017679258104,0.4,16.0,0.63,Major_Cereals
0.11510386080070303,2.3372964763656046,330.6493801638944,5.471907740081827,16.94889728886751,10447.751388202827,30.41122910547532,32993.89489587434,1.5112915717240751,10.951004540562788,0.73235775155345,Specialty
0.1855,3.0,237.0,5.5,16.695000000375,9474.999999,21.486666663,33042.082321614136,1.3,8.0,0.74,Major_Cereals
0.14140228750928183,3.8157515241061817,499.3470567635002,6.7803330533865305,19.768840204279705,11773.254300658664,34.7742025570519,32875.971447917116,1.4245804209240776,7.478881865424068,0.7267543640091099,Specialty
0.1026,1.0,228.0,5.8,16.695000000375,9474.999999,21.486666663,33042.082321614136,0.7,10.0,0.74,Major_Cereals
0.260151402,19.0,127.0,6.2,16.979166667125,10435.833335,30.153333336,32994.519581729415,1.1,10.0,0.73,Major_Cereals
0.1639,3.35,279.78,5.72,16.979166667125,10435.833335,30.153333336,32994.519581729415,1.11,15.19,0.73,Major_Cereals
0.2219,11.0,141.0,5.4,16.695000000375,9474.999999,21.486666663,33042.082321614136,1.7,10.0,0.74,Major_Cereals
0.23,7.189,405.928,7.45,16.512916666625,10024.1666665,22.84333333,33028.36600453157,0.687367,14.878,0.73,Major_Cereals
0.16606685467979998,1.2210270640473624,220.79715506832997,5.888784849413213,20.396551672187016,10032.86048064456,13.47982161703618,32908.102320271486,1.9421069325554152,8.222557591629805,0.6202047453271069,Specialty
0.2637,9.0,126.0,6.1,13.937083334125,8595.00000075,13.153333333,33109.44596671493,1.9,7.0,0.65,Pulses
0.134622792,37.0,599.0,6.9,17.892500000374998,9325.8333335,17.903333337,33025.017679258104,2.1,10.0,0.63,Major_Cereals
0.23,3.928,210.375,6.11,16.512916666625,10024.1666665,22.84333333,33028.36600453157,2.295,16.046,0.73,Major_Cereals
0.12940213540027806,2.755472141555057,425.9015432075531,6.46794120584715,19.73284696650424,11756.5368689459,34.127473656523506,32876.69338098804,1.5235235995795537,6.260700478436408,0.7304280994672692,Specialty
0.23,11.358,298.857,6.11,16.512916666625,10024.1666665,22.84333333,33028.36600453157,0.688948,13.191,0.73,Major_Cereals
0.1716,2.0,186.0,5.1,16.695000000375,9474.999999,21.486666663,33042.082321614136,1.4,14.0,0.74,Major_Cereals
0.23,0.83888,217.874,5.47,16.512916666625,10024.1666665,24.916666663,33028.36600453157,0.723258,11.88,0.73,Major_Cereals
0.0834,3.0,261.0,7.9,21.007083333375,11215.000001,22.426666671,32846.778606085936,1.1,19.0,0.55,Pulses
0.11,15.5,344.0,5.38,16.695000000375,9474.999999,21.486666663,33042.082321614136,1.64,18.3,0.74,Major_Cereals
0.2076133049744805,15.052144899827603,398.75038876431506,5.096616657961021,17.02076766537747,10422.620653188556,29.771301182562468,32996.58930450345,1.5277372845372155,23.831015960432612,0.730914733290699,Specialty
0.21,6.37,436.0,8.15,20.393750000375,10025.0,13.626666667,32909.064359184056,1.31,20.1,0.62,Cereals
0.2344,3.0,297.0,5.1,19.236250000374994,10472.5,24.306666666,32957.289113476414,1.5,13.0,0.7,Cereals
0.17,9.76,575.0,5.35,21.007083333375,11215.000001,22.426666671,32846.778606085936,1.75,15.0,0.55,Major_Cereals
0.11561504432887308,5.464331722095159,42.47104242942196,5.29116958934178,16.866595608437624,10184.541355311758,30.353645263340024,33021.64147066954,1.0383842206743048,11.413370626206138,0.7674290092963909,Specialty
0.1523,123.0,890.0,7.1,16.8074999995,10235.00000175,30.580000003,33021.116625328366,3.7,7.0,0.77,Major_Cereals
0.2289,2.0,285.0,5.85,16.8074999995,10235.00000175,30.580000003,33021.116625328366,1.2,7.0,0.77,Major_Cereals
0.197,85.0,520.0,6.0,13.937083334125,8595.00000075,13.153333333,33109.44596671493,4.2,9.0,0.65,Major_Cereals
0.23,10.321,236.039,6.11,16.512916666625,10024.1666665,22.84333333,33028.36600453157,0.997657,13.396,0.73,Major_Cereals
0.3132,6.0,126.0,5.7,13.937083334125,8595.00000075,13.153333333,33109.44596671493,2.0,12.0,0.65,Major_Cereals
0.151666688,1.0,139.0,5.93,16.8074999995,10235.00000175,30.580000003,33021.116625328366,0.7,4.4,0.77,Major_Cereals
0.252362008,4.0,604.0,7.0,16.979166667125,10435.833335,30.153333336,32994.519581729415,2.2,12.0,0.73,Major_Cereals
0.1115176329263363,1.7560901642457623,202.44341083011872,6.078988841521205,16.774144200517004,9491.162256681164,21.59411407789908,33041.89468992379,1.1718298190421328,4.851221600340667,0.7372929316547737,Cereals
0.23,16.941,439.016,6.11,16.512916666625,10024.1666665,22.84333333,33028.36600453157,1.159,15.023,0.73,Major_Cereals
0.125,5.0,580.0,5.4,21.007083333375,11215.000001,22.426666671,32846.778606085936,1.6,14.0,0.55,Major_Cereals
0.250293402,8.0,42.0,5.8,16.8074999995,10235.00000175,30.580000003,33021.116625328366,1.0,13.0,0.77,Major_Cereals
0.20479382934472487,14.096414368338893,407.673805913746,5.035019563040608,17.126313031248607,10449.408452971817,30.529391231605857,32992.9735070032,1.4747607103558222,23.338015784610377,0.7295742790216744,Specialty
0.0733,5.0,320.0,6.5,19.236250000374994,10472.5,24.306666666,32957.289113476414,1.0,9.0,0.7,Major_Cereals
0.01,11.5,64.0,6.25,16.979166667125,10435.833335,30.153333336,32994.519581729415,1.64,14.5,0.73,Major_Cereals
0.117,10.0,213.0,6.5,21.007083333375,11215.000001,22.426666671,32846.778606085936,1.8,6.0,0.55,Major_Cereals
0.15942407380601198,4.364473298637558,263.6019753651869,6.68486053861815,19.856745684647933,11714.562721141552,34.279100772848736,32881.4472798117,1.6914431859799322,0.0,0.7351558201659703,Specialty
0.1667,2.0,399.0,5.5,19.236250000374994,10472.5,24.306666666,32957.289113476414,2.0,9.0,0.7,Cereals
0.2289,3.0,358.0,5.85,16.8074999995,10235.00000175,30.580000003,33021.116625328366,1.4,18.0,0.77,Major_Cereals
0.14,4.3,475.0,8.29,20.393750000375,10025.0,13.626666667,32909.064359184056,1.7,43.3,0.62,Major_Cereals
0.15539562517738517,4.7227480762441605,223.4739769928273,4.948146340255003,19.93117892153865,11037.27039748221,26.867652173450974,32910.22627484116,0.571669556955691,17.491697360761755,0.6972889415750761,Cereals
0.2048918845038575,0.0,240.17403705195557,5.313259666821492,16.75727434064348,10183.316590374858,30.15857856664129,33020.21407325603,0.8871194798866464,17.938264031832553,0.7693148786914672,Cereals
0.095,1.0,223.0,5.6,16.8074999995,10235.00000175,30.580000003,33021.116625328366,0.8,8.0,0.77,Major_Cereals
0.043662318,90.0,1084.0,7.4,17.892500000374998,9325.8333335,17.903333337,33025.017679258104,3.5,20.0,0.63,Cereals
0.156,78.0,659.0,6.7,16.695000000375,9474.999999,21.486666663,33042.082321614136,3.1,9.0,0.74,Pulses
0.17,2.0,212.0,5.67,16.979166667125,10435.833335,30.153333336,32994.519581729415,1.2,10.0,0.73,Pulses
0.1333,5.0,248.0,5.4,16.8074999995,10235.00000175,30.580000003,33021.116625328366,1.3,12.0,0.77,Major_Cereals
0.11,4.0,212.0,6.09,16.695000000375,9474.999999,21.486666663,33042.082321614136,1.4,5.0,0.74,Cereals
0.000261711,5.0,351.0,6.26,17.892500000374998,9325.8333335,17.903333337,33025.017679258104,1.9,7.0,0.63,Major_Cereals
0.19,2.0,359.0,5.5,16.979166667125,10435.833335,30.153333336,32994.519581729415,0.8,9.0,0.73,Major_Cereals
0.2017,3.0,242.0,5.3,19.975833332875,11013.333334,26.873333333,32909.59841822012,2.7,18.0,0.7,Major_Cereals
0.11,4.95,414.0,7.5,16.695000000375,9474.999999,21.486666663,33042.082321614136,1.19,7.15,0.74,Major_Cereals
0.252834987,3.0,733.0,5.7,16.979166667125,10435.833335,30.153333336,32994.519581729415,2.6,16.0,0.73,Major_Cereals
0.1402,9.0,785.0,6.2,16.695000000375,9474.999999,21.486666663,33042.082321614136,2.1,6.0,0.74,Major_Cereals
0.1001,2.0,375.0,6.1,19.236250000374994,10472.5,24.306666666,32957.289113476414,1.2,7.0,0.7,Major_Cereals
0.2086,2.0,255.0,5.1,19.975833332875,11013.333334,26.873333333,32909.59841822012,1.1,16.0,0.7,Major_Cereals
0.175900251,1.6,227.0,5.56,17.460833333375,10686.6666675,34.343333333000004,32985.437862553255,0.8,19.0,0.8,Major_Cereals
0.24752722687296055,3.223854940356782,148.94809572834137,5.780650443673165,16.819865609504618,10202.478699411458,30.63771927225355,33021.09303764715,1.110768521413708,11.853514333076491,0.7713678453804271,Cereals
0.1869,2.0,272.0,6.4,17.892500000374998,9325.8333335,17.903333337,33025.017679258104,2.4,8.0,0.63,Major_Cereals
0.2089,2.0,171.0,5.2,16.979166667125,10435.833335,30.153333336,32994.519581729415,1.3,10.0,0.73,Major_Cereals
0.250293402,19.79,234.11,5.8,16.8074999995,10235.00000175,30.580000003,33021.116625328366,3.18,4.89,0.77,Major_Cereals
0.145299107,4.1,263.0,6.65,19.813333332875,11714.16666575,34.526666663,32877.213548060194,1.2,0.05,0.73,Major_Cereals
0.21424684671017422,1.7310539338238202,284.305098958237,5.408157889244933,19.270982813124,10493.392484195632,24.63934724986566,32958.63860416037,0.9575792894153484,12.01997841463598,0.701409855739604,Cereals
0.2888,14.0,492.0,5.8,16.8074999995,10235.00000175,30.580000003,33021.116625328366,3.1,8.0,0.77,Major_Cereals
0.09,1.86,140.0,5.85,20.393750000375,10025.0,13.626666667,32909.064359184056,2.04,7.99,0.62,Major_Cereals
0.14572147682358433,2.7221984992898633,114.51689174430146,5.4704145556984525,17.344556196806764,10699.106584014658,34.80429549705316,32983.409230723395,0.8392957259149337,14.85495556575988,0.8036988096910893,Cereals
0.217,2.0,461.0,5.8,16.979166667125,10435.833335,30.153333336,32994.519581729415,1.4,7.0,0.73,Pulses
0.1651706746566886,4.487401377795069,410.6278896321433,5.448643979068726,19.96264546802701,11097.994886919156,27.235044968366683,32906.72851512762,2.7965332243189858,21.44724119629816,0.6988708604137205,Cereals
0.1277073094021297,1.8867737953861905,365.1674196754775,5.057966658167045,20.040504883162683,10991.805667833794,27.01431497854792,32911.81065769171,1.5830413040047735,12.295445424061544,0.7039602842143903,Cereals
0.1144,3.0,142.0,6.1,17.892500000374998,9325.8333335,17.903333337,33025.017679258104,1.1,10.0,0.63,Major_Cereals
0.176,15.0,290.0,5.4,19.975833332875,11013.333334,26.873333333,32909.59841822012,1.4,14.0,0.7,Major_Cereals
0.179,3.0,451.0,5.3,17.892500000374998,9325.8333335,17.903333337,33025.017679258104,1.7,11.0,0.63,Major_Cereals
0.2289,2.0,248.0,5.85,16.8074999995,10235.00000175,30.580000003,33021.116625328366,1.9,7.0,0.77,Major_Cereals
0.09,14.4,315.0,8.04,16.695000000375,9474.999999,21.486666663,33042.082321614136,0.78,10.5,0.74,Major_Cereals
0.250293402,2.0,217.0,5.8,16.8074999995,10235.00000175,30.580000003,33021.116625328366,1.0,13.0,0.77,Major_Cereals
0.2289,5.0,460.0,5.85,16.8074999995,10235.00000175,30.580000003,33021.116625328366,1.6,6.0,0.77,Pulses
0.15972575741422834,2.099571927409395,357.48212722775145,5.428487386814332,19.36744528571795,10428.275352919603,24.11823836706391,32957.576080772786,1.7551801988555955,11.806361603649146,0.6997918879029074,Specialty
0.127,2.0,228.0,6.0,20.393750000375,10025.0,13.626666667,32909.064359184056,1.2,9.0,0.62,Major_Cereals
0.2601,4.0,421.0,5.6,19.975833332875,11013.333334,26.873333333,32909.59841822012,0.8,15.0,0.7,Major_Cereals
0.1889,2.0,240.0,5.8,16.695000000375,9474.999999,21.486666663,33042.082321614136,1.3,9.0,0.74,Major_Cereals
0.23,5.172,258.539,6.2,16.512916666625,10024.1666665,22.84333333,33028.36600453157,0.762284,13.805,0.73,Major_Cereals
0.1614,5.0,128.0,4.9,19.975833332875,11013.333334,26.873333333,32909.59841822012,0.7,18.0,0.7,Cereals
0.09,23.5,338.0,6.12,20.393750000375,10025.0,13.626666667,32909.064359184056,3.27,13.8,0.62,Major_Cereals
0.30474599413683384,7.607088197132947,94.70896736188818,5.055074571713764,16.916667756491147,10259.629237584759,30.87406534766645,33023.53536756054,0.7002197451480301,11.402303553555972,0.7696562897054643,Specialty
0.2565,21.0,547.0,5.6,19.236250000374994,10472.5,24.306666666,32957.289113476414,3.5,8.0,0.7,Major_Cereals
0.0539,1.0,131.0,5.5,16.8074999995,10235.00000175,30.580000003,33021.116625328366,0.7,8.0,0.77,Major_Cereals
0.21910238506629753,0.6266731209708878,276.3645763537795,4.735982277522513,20.087877157039962,11016.860188877625,26.581079012703725,32909.14108251917,1.1462173684573838,20.38722874173185,0.6997448941920702,Cereals
0.0808,10.0,259.0,6.9,16.8074999995,10235.00000175,30.580000003,33021.116625328366,2.2,6.0,0.77,Major_Cereals
0.200703292,24.0,490.0,6.63,19.813333332875,11714.16666575,34.526666663,32877.213548060194,1.4,7.5,0.73,Major_Cereals
0.1676,116.0,570.0,7.2,16.695000000375,9474.999999,21.486666663,33042.082321614136,2.2,8.0,0.74,Major_Cereals
0.16386858969839932,2.3102350503684455,160.3127458470242,5.005428097032472,19.823198430058955,11752.902687676456,35.19884327954352,32880.534815120925,0.8336435700516952,23.622181271643715,0.7316447597305475,Specialty
0.2395,9.0,793.0,6.1,16.979166667125,10435.833335,30.153333336,32994.519581729415,7.1,8.0,0.73,Major_Cereals
0.0548,1.0,362.0,7.4,16.8074999995,10235.00000175,30.580000003,33021.116625328366,1.1,5.0,0.77,Cereals
0.2443,3.0,155.0,5.5,16.695000000375,9474.999999,21.486666663,33042.082321614136,1.0,8.0,0.74,Major_Cereals
0.23,4.209,114.962,5.31,14.035416666999998,9034.1666675,13.813333333,33062.08368446257,2.055,12.503,0.69,Major_Cereals
0.1721,2.0,209.0,5.7,16.8074999995,10235.00000175,30.580000003,33021.116625328366,0.7,7.0,0.77,Major_Cereals
0.1333,3.0,127.0,5.4,16.8074999995,10235.00000175,30.580000003,33021.116625328366,1.0,8.0,0.77,Major_Cereals
0.1273,3.0,302.0,7.1,19.236250000374994,10472.5,24.306666666,32957.289113476414,2.4,6.0,0.7,Pulses
0.183,1.0,220.0,4.9,19.975833332875,11013.333334,26.873333333,32909.59841822012,1.0,8.0,0.7,Major_Cereals
0.184064201,2.394,112.416,8.1,20.6466666675,9541.6666675,15.139999997,32934.81990583392,1.352,12.939,0.52,Cereals
0.1191,1.0,425.0,5.3,16.979166667125,10435.833335,30.153333336,32994.519581729415,0.7,20.0,0.73,Major_Cereals
0.000261711,2.0,334.0,5.2,16.979166667125,10435.833335,30.153333336,32994.519581729415,1.8,9.0,0.73,Major_Cereals
0.14,5.9,303.0,5.79,16.695000000375,9474.999999,21.486666663,33042.082321614136,1.02,7.77,0.74,Major_Cereals
0.260151402,6.0,865.0,6.2,16.979166667125,10435.833335,30.153333336,32994.519581729415,2.7,15.0,0.73,Major_Cereals
0.1333,43.0,602.0,5.4,16.8074999995,10235.00000175,30.580000003,33021.116625328366,4.1,10.0,0.77,Specialty
0.1694964971664004,0.07941499303011157,151.70822584568816,5.250858886311889,19.897709599446134,11009.938781302557,27.182598105669406,32914.45500141498,0.9899205822080835,15.00582329655594,0.702896156855624,Specialty
0.2992,8.0,400.0,5.9,13.937083334125,8595.00000075,13.153333333,33109.44596671493,4.9,12.0,0.65,Major_Cereals
0.23,3.955,304.478,6.05,14.035416666999998,9034.1666675,13.813333333,33062.08368446257,0.912594,13.956,0.69,Major_Cereals
0.3,2.67,566.0,5.81,19.813333332875,11714.16666575,34.526666663,32877.213548060194,2.04,15.0,0.73,Major_Cereals
0.23,2.253,214.852,5.95,14.035416666999998,9034.1666675,13.813333333,33062.08368446257,1.704,11.793,0.69,Major_Cereals
0.1639,2.0,205.0,5.72,16.979166667125,10435.833335,30.153333336,32994.519581729415,1.2,15.0,0.73,Major_Cereals
0.1965,2.0,200.0,5.2,16.8074999995,10235.00000175,30.580000003,33021.116625328366,1.0,16.0,0.77,Major_Cereals
0.16,14.6,653.0,6.09,21.007083333375,11215.000001,22.426666671,32846.778606085936,2.27,12.1,0.55,Major_Cereals
0.1223735154913569,1.9318340629953092,228.921993991477,5.369336613744789,19.946179778155095,10955.12283151722,27.06980010561975,32912.13534000024,1.7213685615231717,14.964003422325566,0.7023118694896944,Cereals
0.2518,7.525,284.025,5.99,13.937083334125,8595.00000075,13.153333333,33109.44596671493,3.091,24.75,0.65,Pulses
0.2344,3.0,375.0,5.1,19.236250000374994,10472.5,24.306666666,32957.289113476414,2.3,9.0,0.7,Major_Cereals
0.17564070249547917,2.5125521671693813,390.6306773521653,5.043368770369496,19.870870464399705,11019.495410945037,26.789451034663625,32911.057153309615,1.6171828055238668,16.01595412153775,0.6976229455005691,Cereals
0.252041054,4.0,645.0,6.7,16.979166667125,10435.833335,30.153333336,32994.519581729415,2.6,17.0,0.73,Cereals
0.13,3.31,202.0,5.52,16.979166667125,10435.833335,30.153333336,32994.519581729415,0.39,9.21,0.73,Major_Cereals
0.28655015409527296,3.653979208019048,432.14276219925193,5.211515810806995,20.02083675757529,11051.430505017506,26.63029129708307,32912.4886762532,1.8839680004831363,15.203069776043659,0.6986719442057303,Specialty
0.23,1.93,257.0,5.14,16.979166667125,10435.833335,30.153333336,32994.519581729415,1.55,11.9,0.73,Major_Cereals
0.2407,3.0,360.0,5.6,19.975833332875,11013.333334,26.873333333,32909.59841822012,1.4,12.0,0.7,Major_Cereals
0.14,6.03,278.0,6.26,16.695000000375,9474.999999,21.486666663,33042.082321614136,1.91,7.33,0.74,Cereals
0.09932393442462756,0.23032987578267905,128.51982162085997,5.530233003884854,17.025811645523426,10458.852889203801,30.080008161227063,32992.10127120221,0.7054182450766061,14.774948219377036,0.7301223200441016,Specialty
0.1637,13.0,331.0,5.5,19.236250000374994,10472.5,24.306666666,32957.289113476414,1.6,6.0,0.7,Major_Cereals
0.21027560921324945,0.7766652638569076,141.51406497358377,5.193505633664579,16.646317340128416,10224.330275509437,31.138709196984948,33019.82810926676,0.9163981985324541,18.99028014822722,0.7700511911239022,Cereals
0.177,2.0,189.0,5.2,19.975833332875,11013.333334,26.873333333,32909.59841822012,0.8,17.0,0.7,Major_Cereals
0.321097379,2.9,113.0,5.65,17.460833333375,10686.6666675,34.343333333000004,32985.437862553255,1.2,12.8,0.8,Major_Cereals
0.20015921320625518,39.15440290104791,131.71482445889592,5.523134887342651,17.88041543930341,9351.561195982304,17.674871496529846,33026.81028267787,1.14896680062988,12.06750408616332,0.6287379955281412,Specialty
0.250293402,1.0,251.0,5.8,16.8074999995,10235.00000175,30.580000003,33021.116625328366,1.4,7.0,0.77,Major_Cereals
0.24990714406905995,2.8741819277099454,126.5648684468717,5.807467285803536,16.812922478054546,10210.68067837213,30.60666333712401,33020.969174703794,1.1691618798895898,11.819537896572037,0.7667063873460842,Cereals
0.34,3.17,320.0,5.78,19.813333332875,11714.16666575,34.526666663,32877.213548060194,4.75,14.9,0.73,Major_Cereals
0.1255,12.0,74.0,5.4,16.979166667125,10435.833335,30.153333336,32994.519581729415,1.8,16.0,0.73,Major_Cereals
0.0562,19.0,418.0,6.9,21.007083333375,11215.000001,22.426666671,32846.778606085936,2.0,9.0,0.55,Major_Cereals
0.5813,7.0,187.0,5.3,16.979166667125,10435.833335,30.153333336,32994.519581729415,0.7,12.0,0.73,Major_Cereals
0.12677352224028882,2.7440985297222293,154.97223108345344,5.016373723402694,19.970449436637164,11000.94451829992,26.78169628717416,32908.274757641855,0.6131656960263734,23.85526170379331,0.7024237374145972,Cereals
0.2298963301257386,13.992146538195145,266.9397697539058,5.288003625275898,16.98522923173161,10481.124563003943,30.192735266761712,32993.256098714766,0.5745217156676571,10.654818765365809,0.7336970871540904,Cereals
0.1018,4.0,548.0,5.8,16.979166667125,10435.833335,30.153333336,32994.519581729415,1.7,6.0,0.73,Major_Cereals
0.131,4.0,433.0,7.3,16.979166667125,10435.833335,30.153333336,32994.519581729415,1.5,11.0,0.73,Specialty
0.16,75.0,504.0,6.58,17.892500000374998,9325.8333335,17.903333337,33025.017679258104,2.5,10.0,0.63,Major_Cereals
0.23,5.382,356.224,6.11,16.512916666625,10024.1666665,22.84333333,33028.36600453157,0.649537,16.182,0.73,Major_Cereals
0.1375,7.0,206.0,6.8,16.695000000375,9474.999999,21.486666663,33042.082321614136,0.4,5.0,0.74,Major_Cereals
0.23351287119705713,82.82126066294263,483.3044798393871,5.316597139683841,16.843048079940836,9410.204086773805,21.332935470922965,33042.6959102996,3.4990871863075044,14.36036435124659,0.7418886486503903,Specialty
0.2289,4.81,131.71,5.85,16.8074999995,10235.00000175,30.580000003,33021.116625328366,1.64,4.29,0.77,Major_Cereals
0.06,7.0,223.0,7.4,20.393750000375,10025.0,13.626666667,32909.064359184056,1.9,5.0,0.62,Major_Cereals
0.2428,3.0,529.0,5.4,19.236250000374994,10472.5,24.306666666,32957.289113476414,2.0,10.0,0.7,Major_Cereals
0.2791007688178298,2.0598955858515056,265.9855709080755,5.91402751062582,17.55412078889306,10673.01183173343,34.854001541916546,32983.21662638507,2.6772528967666385,12.202437424506616,0.8073135898652832,Cereals
0.24956150755646878,1.3855585968192088,173.79891386136325,6.996694132328683,17.054782221009287,10480.107427565148,30.507310658820444,32987.89666521144,0.7115343784861288,6.806032776695555,0.7324774737097166,Specialty
0.2174662030371343,4.196319718003717,329.5029417286912,5.337744361785483,19.936211337206252,11039.669825271501,27.053453230082415,32908.04430571777,1.750210836053945,14.149180757917673,0.696965270806753,Cereals
0.1221,26.0,478.0,7.1,16.695000000375,9474.999999,21.486666663,33042.082321614136,1.8,10.0,0.74,Major_Cereals
0.16418725139151422,2.0779457080563244,218.31124294857912,5.392265290530845,17.540888348413304,10669.604843445246,34.557896238422835,32988.44368705684,2.3592447494110345,20.076785420491294,0.8025163795605815,Specialty
0.2344,2.0,293.0,5.1,19.236250000374994,10472.5,24.306666666,32957.289113476414,1.6,10.0,0.7,Major_Cereals
0.4379,7.0,205.0,5.4,16.979166667125,10435.833335,30.153333336,32994.519581729415,1.8,14.0,0.73,Major_Cereals
0.21,2.0,184.0,5.39,19.236250000374994,10472.5,24.306666666,32957.289113476414,0.8,12.0,0.7,Specialty
0.1723,6.0,369.0,6.8,13.937083334125,8595.00000075,13.153333333,33109.44596671493,0.9,4.0,0.65,Major_Cereals
0.21293791404075715,3.537092479435025,439.06248175834173,5.33375423054482,20.176886659650137,10992.580874176067,26.984999582650353,32912.83223699075,0.9855087321811511,14.19936903150605,0.7025061754384384,Cereals
0.21,4.24,217.0,5.07,21.007083333375,11215.000001,22.426666671,32846.778606085936,0.7,20.7,0.55,Major_Cereals
0.081543819,1.2,247.0,6.35,19.236250000374994,10472.5,24.306666666,32957.289113476414,0.8,10.3,0.7,Major_Cereals
0.15,5.37,414.0,6.96,16.695000000375,9474.999999,21.486666663,33042.082321614136,1.37,9.53,0.74,Major_Cereals
0.109118423,1.4,246.0,6.3,16.8074999995,10235.00000175,30.580000003,33021.116625328366,1.1,2.3,0.77,Pulses
0.13,1.53,274.0,7.46,20.393750000375,10025.0,13.626666667,32909.064359184056,2.74,46.9,0.62,Major_Cereals
0.17,3.0,183.0,5.67,16.979166667125,10435.833335,30.153333336,32994.519581729415,1.1,21.0,0.73,Major_Cereals
0.04528049071697363,19.53116027593083,475.97477463656435,7.364290525207559,17.947798688046223,9348.304341725272,17.688014800428558,33022.13175865005,1.8996953617072305,9.069682158128042,0.6244064467032615,Cereals
0.168,3.0,262.0,5.8,20.393750000375,10025.0,13.626666667,32909.064359184056,1.3,12.0,0.62,Major_Cereals
0.1509,7.0,188.0,6.6,13.937083334125,8595.00000075,13.153333333,33109.44596671493,1.4,6.0,0.65,Pulses
0.13,0.6,266.0,7.82,16.695000000375,9474.999999,21.486666663,33042.082321614136,0.94,8.74,0.74,Major_Cereals
0.23,10.772,114.228,5.69,14.035416666999998,9034.1666675,13.813333333,33062.08368446257,1.67,13.964,0.69,Major_Cereals
0.2287,3.0,303.0,5.0,16.695000000375,9474.999999,21.486666663,33042.082321614136,1.5,19.0,0.74,Major_Cereals
0.1071,2.0,278.0,7.4,20.393750000375,10025.0,13.626666667,32909.064359184056,2.0,5.0,0.62,Major_Cereals
0.131968013,1.5,277.0,6.55,16.8074999995,10235.00000175,30.580000003,33021.116625328366,1.2,6.8,0.77,Major_Cereals
0.24322343869195268,5.39649777388379,953.8745887669617,5.697957938877711,17.023219329141916,10462.780074725913,30.01690501515227,32997.03165777696,1.7391537653295814,16.876480989259292,0.7292933190449368,Specialty
0.284,8.902,254.987,5.56,14.035416666999998,9034.1666675,13.813333333,33062.08368446257,2.811,12.475,0.69,Major_Cereals
0.108,3.0,245.0,5.7,20.393750000375,10025.0,13.626666667,32909.064359184056,1.3,10.0,0.62,Major_Cereals
0.09,30.0,473.0,7.53,16.695000000375,9474.999999,21.486666663,33042.082321614136,2.0,7.0,0.74,Cereals
0.21,0.98,210.0,5.35,19.975833332875,11013.333334,26.873333333,32909.59841822012,1.02,9.68,0.7,Major_Cereals
0.09,95.7,401.0,6.98,16.695000000375,9474.999999,21.486666663,33042.082321614136,1.68,8.72,0.74,Major_Cereals
0.250293402,1.0,84.0,5.8,16.979166667125,10435.833335,30.153333336,32994.519581729415,0.8,11.0,0.73,Pulses
0.1278,32.0,341.0,5.8,16.695000000375,9474.999999,21.486666663,33042.082321614136,1.7,9.0,0.74,Major_Cereals
0.1848527920523609,14.500213752848927,80.713910645782,6.7160771023380805,16.61281401346737,9417.59407775447,21.67213448143551,33042.08189533671,1.4070404332367106,6.377689376568168,0.7384107724179878,Cereals
0.16,13.0,145.0,6.58,17.892500000374998,9325.8333335,17.903333337,33025.017679258104,1.2,4.0,0.63,Pulses
0.24,3.0,421.0,5.11,16.979166667125,10435.833335,30.153333336,32994.519581729415,1.49,15.6,0.73,Major_Cereals
0.284,2.0,108.0,6.0,13.937083334125,8595.00000075,13.153333333,33109.44596671493,1.9,5.0,0.65,Major_Cereals
